getDepartIdsByUserId(SystemApiController),Calls,getDepartIdsByUserId(SysBaseApiImpl)
getDepartParentIdsByUsername(SystemApiController),Calls,getDepartParentIdsByUsername(SysBaseApiImpl)
getDepartParentIdsByDepIds(SystemApiController),Calls,getDepartParentIdsByDepIds(SysBaseApiImpl)
getDepartNamesByUsername(SystemApiController),Calls,getDepartNamesByUsername(SysBaseApiImpl)
queryDictItemsByCode(SystemApiController),Calls,queryDictItemsByCode(SysBaseApiImpl)
queryEnableDictItemsByCode(SystemApiController),Calls,queryEnableDictItemsByCode(SysBaseApiImpl)
queryAllDict(SystemApiController),Calls,queryAllDict(SysBaseApiImpl)
queryAllSysCategory(SystemApiController),Calls,queryAllSysCategory(SysBaseApiImpl)
queryAllDepartBackDictModel(SystemApiController),Calls,queryAllDepartBackDictModel(SysBaseApiImpl)
queryAllRole(SystemApiController),Calls,queryAllRole(SysBaseApiImpl)
queryAllRole(SystemApiController),Calls,queryAllRole(SysBaseApiImpl)
getRoleIdsByUsername(SystemApiController),Calls,getRoleIdsByUsername(SysBaseApiImpl)
getDepartIdsByOrgCode(SystemApiController),Calls,getDepartIdsByOrgCode(SysBaseApiImpl)
getAllSysDepart(SystemApiController),Calls,getAllSysDepart(SysBaseApiImpl)
getDynamicDbSourceById(SystemApiController),Calls,getDynamicDbSourceById(SysBaseApiImpl)
getDeptHeadByDepId(SystemApiController),Calls,getDeptHeadByDepId(SysBaseApiImpl)
getParentDepartId(SystemApiController),Calls,getParentDepartId(SysBaseApiImpl)
getDynamicDbSourceByCode(SystemApiController),Calls,getDynamicDbSourceByCode(SysBaseApiImpl)
sendWebSocketMsg(SystemApiController),Calls,sendWebSocketMsg(SysBaseApiImpl)
queryAllUserByIds(SystemApiController),Calls,queryAllUserByIds(SysBaseApiImpl)
queryAllUserBackCombo(SystemApiController),Calls,queryAllUserBackCombo(SysBaseApiImpl)
queryAllUser(SystemApiController),Calls,queryAllUser(SysBaseApiImpl)
meetingSignWebsocket(SystemApiController),Calls,meetingSignWebsocket(SysBaseApiImpl)
queryUserByNames(SystemApiController),Calls,queryUserByNames(SysBaseApiImpl)
getUserRoleSet(SystemApiController),Calls,getUserRoleSet(SysBaseApiImpl)
getUserRoleSetById(SystemApiController),Calls,getUserRoleSetById(SysBaseApiImpl)
getUserPermissionSet(SystemApiController),Calls,getUserPermissionSet(SysBaseApiImpl)
hasOnlineAuth(SystemApiController),Calls,hasOnlineAuth(SysBaseApiImpl)
queryUserRoles(SystemApiController),Calls,getUserRolesSet(SysUserServiceImpl)
queryUserRolesById(SystemApiController),Calls,getUserRoleSetById(SysUserServiceImpl)
queryUserAuths(SystemApiController),Calls,getUserPermissionsSet(SysUserServiceImpl)
selectAllById(SystemApiController),Calls,selectAllById(SysBaseApiImpl)
queryDeptUsersByUserId(SystemApiController),Calls,queryDeptUsersByUserId(SysBaseApiImpl)
queryPermissionDataRule(SystemApiController),Calls,queryPermissionDataRule(SysBaseApiImpl)
getCacheUser(SystemApiController),Calls,getCacheUser(SysBaseApiImpl)
translateDict(SystemApiController),Calls,translateDict(SysBaseApiImpl)
queryUsersByUsernames(SystemApiController),Calls,queryUsersByUsernames(SysBaseApiImpl)
queryUsersByIds(SystemApiController),Calls,queryUsersByIds(SysBaseApiImpl)
queryDepartsByOrgcodes(SystemApiController),Calls,queryDepartsByOrgcodes(SysBaseApiImpl)
queryDepartsByIds(SystemApiController),Calls,queryDepartsByIds(SysBaseApiImpl)
sendEmailMsg(SystemApiController),Calls,sendEmailMsg(SysBaseApiImpl)
sendHtmlTemplateEmail(SystemApiController),Calls,sendHtmlTemplateEmail(SysBaseApiImpl)
sendSmsMsg(SystemApiController),Calls,sendSmsMsg(SysBaseApiImpl)
getDeptUserByOrgCode(SystemApiController),Calls,getDeptUserByOrgCode(SysBaseApiImpl)
loadCategoryDictItem(SystemApiController),Calls,loadCategoryDictItem(SysBaseApiImpl)
loadCategoryDictItemByNames(SystemApiController),Calls,loadCategoryDictItemByNames(SysBaseApiImpl)
loadDictItem(SystemApiController),Calls,loadDictItem(SysBaseApiImpl)
copyLowAppDict(SystemApiController),Calls,copyLowAppDict(SysBaseApiImpl)
getDictItems(SystemApiController),Calls,getDictItems(SysBaseApiImpl)
getManyDictItems(SystemApiController),Calls,getManyDictItems(SysBaseApiImpl)
loadDictItemByKeyword(SystemApiController),Calls,loadDictItemByKeyword(SysBaseApiImpl)
translateManyDict(SystemApiController),Calls,translateManyDict(SysBaseApiImpl)
queryTableDictItemsByCode(SystemApiController),Calls,queryTableDictItemsByCode(SysBaseApiImpl)
queryFilterTableDictInfo(SystemApiController),Calls,queryFilterTableDictInfo(SysBaseApiImpl)
queryTableDictByKeys(SystemApiController),Calls,queryTableDictByKeys(SysBaseApiImpl)
translateDictFromTable(SystemApiController),Calls,translateDictFromTable(SysBaseApiImpl)
translateDictFromTableByKeys(SystemApiController),Calls,translateDictFromTableByKeys(SysBaseApiImpl)
sendTemplateMessage(SystemApiController),Calls,sendTemplateMessage(SysBaseApiImpl)
getTemplateContent(SystemApiController),Calls,getTemplateContent(SysBaseApiImpl)
saveDataLog(SystemApiController),Calls,saveDataLog(SysBaseApiImpl)
updateAvatar(SystemApiController),Calls,updateAvatar(SysBaseApiImpl)
sendAppChatSocket(SystemApiController),Calls,sendAppChatSocket(SysBaseApiImpl)
queryRoleDictByCode(SystemApiController),Calls,queryRoleDictByCode(SysBaseApiImpl)
getRoleCode(SystemApiController),Calls,getRoleCodeById(SysBaseApiImpl)
queryUserBySuperQuery(SystemApiController),Calls,queryUserBySuperQuery(SysBaseApiImpl)
queryUserById(SystemApiController),Calls,queryUserById(SysBaseApiImpl)
queryDeptBySuperQuery(SystemApiController),Calls,queryDeptBySuperQuery(SysBaseApiImpl)
queryRoleBySuperQuery(SystemApiController),Calls,queryRoleBySuperQuery(SysBaseApiImpl)
selectUserIdByTenantId(SystemApiController),Calls,selectUserIdByTenantId(SysBaseApiImpl)
queryUserIdsByDeptIds(SystemApiController),Calls,queryUserIdsByDeptIds(SysBaseApiImpl)
queryUserAccountsByDeptIds(SystemApiController),Calls,queryUserAccountsByDeptIds(SysBaseApiImpl)
queryUserIdsByRoleds(SystemApiController),Calls,queryUserIdsByRoleds(SysBaseApiImpl)
queryUserIdsByPositionIds(SystemApiController),Calls,queryUserIdsByPositionIds(SysBaseApiImpl)
getUserAccountsByDepCode(SystemApiController),Calls,getUserAccountsByDepCode(SysBaseApiImpl)
dictTableWhiteListCheckBySql(SystemApiController),Calls,dictTableWhiteListCheckBySql(SysBaseApiImpl)
dictTableWhiteListCheckByDict(SystemApiController),Calls,dictTableWhiteListCheckByDict(SysBaseApiImpl)
announcementAutoRelease(SystemApiController),Calls,announcementAutoRelease(SysBaseApiImpl)
getQueryTableInfo(DictQueryBlackListHandler),Calls,getTableName(DictQueryBlackListHandler)
getQueryTableInfo(DictQueryBlackListHandler),Calls,trim(DictQueryBlackListHandler)
getQueryTableInfo(DictQueryBlackListHandler),Calls,trim(DictQueryBlackListHandler)
getTableName(DictQueryBlackListHandler),Calls,trim(DictQueryBlackListHandler)
queryPermissionDataRules(SysPermissionDataRuleImpl),Calls,in(SysPermissionDataRuleImpl)
queryPermissionDataRules(SysPermissionDataRuleImpl),Calls,eq(SysPermissionDataRuleImpl)
deletePermissionDataRule(SysPermissionDataRuleImpl),Calls,eq(SysPermissionDataRuleImpl)
deleteBatchWithChildren(SysDepartServiceImpl),Calls,in(SysDepartServiceImpl)
deleteBatchWithChildren(SysDepartServiceImpl),Calls,in(SysDepartServiceImpl)
deleteBatchWithChildren(SysDepartServiceImpl),Calls,in(SysDepartServiceImpl)
deleteBatchWithChildren(SysDepartServiceImpl),Calls,in(SysDepartServiceImpl)
deleteBatchWithChildren(SysDepartServiceImpl),Calls,in(SysDepartServiceImpl)
delete(SysDepartServiceImpl),Calls,in(SysDepartServiceImpl)
delete(SysDepartServiceImpl),Calls,in(SysDepartServiceImpl)
delete(SysDepartServiceImpl),Calls,in(SysDepartServiceImpl)
delete(SysDepartServiceImpl),Calls,in(SysDepartServiceImpl)
delete(SysDepartServiceImpl),Calls,in(SysDepartServiceImpl)
getMinLengthNode(SysDepartServiceImpl),Calls,length(SysDepartServiceImpl)
getMinLengthNode(SysDepartServiceImpl),Calls,length(SysDepartServiceImpl)
getMinLengthNode(SysDepartServiceImpl),Calls,length(SysDepartServiceImpl)
queryTreeListByPid(SysDepartServiceImpl),Calls,list(SysDepartServiceImpl)
getTreeByKeyWord(SysDepartServiceImpl),Calls,getTreeByKeyWord(SysDepartServiceImpl)
deleteDepart(SysDepartServiceImpl),Calls,eq(SysDepartServiceImpl)
getExcelDepart(SysDepartServiceImpl),Calls,findPath(SysDepartServiceImpl)
findPath(SysDepartServiceImpl),Calls,findPath(SysDepartServiceImpl)
getExportDepart(SysDepartServiceImpl),Calls,findSysDepartPath(SysDepartServiceImpl)
findSysDepartPath(SysDepartServiceImpl),Calls,findSysDepartPath(SysDepartServiceImpl)
saveDataSource(SysDataSourceServiceImpl),Calls,checkDbCode(SysDataSourceServiceImpl)
saveDataSource(SysDataSourceServiceImpl),Calls,save(SysDataSourceServiceImpl)
editDataSource(SysDataSourceServiceImpl),Calls,getById(SysDataSourceServiceImpl)
editDataSource(SysDataSourceServiceImpl),Calls,updateById(SysDataSourceServiceImpl)
deleteDataSource(SysDataSourceServiceImpl),Calls,getById(SysDataSourceServiceImpl)
deleteDataSource(SysDataSourceServiceImpl),Calls,removeById(SysDataSourceServiceImpl)
checkDbCode(SysDataSourceServiceImpl),Calls,count(SysDataSourceServiceImpl)
invitationUserJoin(SysTenantServiceImpl),Calls,getUserByPhone(SysUserServiceImpl)
invitationUserJoin(SysTenantServiceImpl),Calls,getUserByName(SysUserServiceImpl)
invitationUserJoin(SysTenantServiceImpl),Calls,getTenantErrorInfo(SysTenantServiceImpl)
saveTenantJoinUser(SysTenantServiceImpl),Calls,addDefaultTenantPack(SysTenantPackServiceImpl)
joinTenantByHouseNumber(SysTenantServiceImpl),Calls,sendMsgForApplyJoinTenant(SysTenantServiceImpl)
changeOwenUserTenant(SysTenantServiceImpl),Calls,getById(SysUserServiceImpl)
changeOwenUserTenant(SysTenantServiceImpl),Calls,getUserByName(SysUserServiceImpl)
leveUserProcess(SysTenantServiceImpl),Calls,getById(SysUserServiceImpl)
invitationUser(SysTenantServiceImpl),Calls,getUserByPhone(SysUserServiceImpl)
invitationUser(SysTenantServiceImpl),Calls,getTenantErrorInfo(SysTenantServiceImpl)
invitationUser(SysTenantServiceImpl),Calls,sendMsgForInvitation(SysTenantServiceImpl)
getTenantDepartAuthInfo(SysTenantServiceImpl),Calls,addDefaultTenantPack(SysTenantPackServiceImpl)
queryTenantPack(SysTenantServiceImpl),Calls,getSysTenantPack(SysTenantPackServiceImpl)
queryTenantPack(SysTenantServiceImpl),Calls,getTenantPackUserList(SysTenantServiceImpl)
addBatchTenantPackUser(SysTenantServiceImpl),Calls,eq(SysTenantServiceImpl)
addBatchTenantPackUser(SysTenantServiceImpl),Calls,eq(SysTenantServiceImpl)
addBatchTenantPackUser(SysTenantServiceImpl),Calls,eq(SysTenantServiceImpl)
deleteTenantPackUser(SysTenantServiceImpl),Calls,eq(SysTenantServiceImpl)
deleteTenantPackUser(SysTenantServiceImpl),Calls,eq(SysTenantServiceImpl)
deleteTenantPackUser(SysTenantServiceImpl),Calls,sendMsgForDelete(SysTenantServiceImpl)
getTenantPackApplyUsers(SysTenantServiceImpl),Calls,getTenantPackUserList(SysTenantServiceImpl)
doApplyTenantPackUser(SysTenantServiceImpl),Calls,eq(SysTenantServiceImpl)
doApplyTenantPackUser(SysTenantServiceImpl),Calls,eq(SysTenantServiceImpl)
doApplyTenantPackUser(SysTenantServiceImpl),Calls,getOne(SysTenantPackServiceImpl)
doApplyTenantPackUser(SysTenantServiceImpl),Calls,eq(SysTenantServiceImpl)
doApplyTenantPackUser(SysTenantServiceImpl),Calls,eq(SysTenantServiceImpl)
doApplyTenantPackUser(SysTenantServiceImpl),Calls,eq(SysTenantServiceImpl)
doApplyTenantPackUser(SysTenantServiceImpl),Calls,sendMsgForApply(SysTenantServiceImpl)
sendMsgForApply(SysTenantServiceImpl),Calls,getById(SysUserServiceImpl)
sendMsgForApply(SysTenantServiceImpl),Calls,sendTemplateMessage(SysBaseAPIFallbackFactory)
sendMsgForDelete(SysTenantServiceImpl),Calls,getById(SysUserServiceImpl)
sendMsgForDelete(SysTenantServiceImpl),Calls,sendTemplateMessage(SysBaseAPIFallbackFactory)
sendMsgForApplyJoinTenant(SysTenantServiceImpl),Calls,getById(SysUserServiceImpl)
sendMsgForApplyJoinTenant(SysTenantServiceImpl),Calls,sendTemplateMessage(SysBaseAPIFallbackFactory)
