node, cluster/community
0,0
1,3
2,2
3,4
4,4
5,5
6,5
7,4
8,4
9,4
10,4
11,1
12,0
13,3
14,0
15,5
17,0
19,3
20,4
21,0
22,2
25,2
26,3
27,2
28,3
30,0
31,0
32,3
33,0
34,1
35,1
36,1
37,0
38,3
39,0
40,5
41,5
42,5
43,5
